,index,nltk_function,num_np_calls,np_calls,np_calls_w_args
1846,5767,/classify/rte_classify.py_overlap,0,[],[]
1847,5766,/classify/rte_classify.py___init__,0,[],[]
1848,5765,/classify/naivebayes.py_demo,0,[],[]
1849,5764,/classify/naivebayes.py_train,0,[],[]
1850,5763,/classify/naivebayes.py_show_most_informative_features,0,[],[]
1851,5762,/classify/naivebayes.py_prob_classify,0,[],[]
1852,5761,/classify/naivebayes.py_classify,0,[],[]
1853,5760,/classify/naivebayes.py_labels,0,[],[]
1854,5759,/classify/naivebayes.py___init__,0,[],[]
1855,5758,/classify/decisiontree.py_demo,0,[],[]
1856,5757,/classify/decisiontree.py_f,0,[],[]
1857,5756,/classify/decisiontree.py_best_binary_stump,0,[],[]
1858,5755,/classify/decisiontree.py_binary_stump,0,[],[]
1859,5754,/classify/decisiontree.py_best_stump,0,[],[]
1860,5753,/classify/decisiontree.py_refine,0,[],[]
1861,5752,/classify/decisiontree.py_stump,0,[],[]
1862,5751,/classify/decisiontree.py_leaf,0,[],[]
1863,5770,/classify/rte_classify.py__lemmatize,0,[],[]
1864,5772,/classify/rte_classify.py_rte_featurize,0,[],[]
1865,5749,/classify/decisiontree.py___str__,0,[],[]
1866,5773,/classify/rte_classify.py_rte_classifier,0,[],[]
1867,5792,/classify/maxent.py_describe,0,[],[]
1868,5791,/classify/maxent.py_labels,0,[],[]
1869,5790,/classify/maxent.py_length,0,[],[]
1870,5789,/classify/maxent.py_encode,0,[],[]
1871,5788,/classify/maxent.py___init__,0,[],[]
1872,5787,/classify/maxent.py_train,0,[],[]
1873,5786,/classify/maxent.py_describe,0,[],[]
1874,5785,/classify/maxent.py_labels,0,[],[]
1875,5784,/classify/maxent.py_length,0,[],[]
1876,5783,/classify/maxent.py_encode,0,[],[]
1877,5782,/classify/maxent.py_train,0,[],[]
1878,5781,/classify/maxent.py___repr__,0,[],[]
1879,5780,/classify/maxent.py_show_most_informative_features,0,[],[]
1880,5779,/classify/maxent.py_prob_classify,0,[],[]
1881,5778,/classify/maxent.py_classify,0,[],[]
1882,5777,/classify/maxent.py_weights,0,[],[]
1883,5776,/classify/maxent.py_set_weights,0,[],[]
1884,5775,/classify/maxent.py_labels,0,[],[]
1885,5774,/classify/maxent.py___init__,0,[],[]
1886,5750,/classify/decisiontree.py_train,0,[],[]
1887,5748,/classify/decisiontree.py_error,0,[],[]
1888,5794,/classify/maxent.py_encode,0,[],[]
1889,5725,/test/unit/lm/test_counter.py_test_unigram_counts_seen_words,0,[],[]
1890,5723,/test/unit/lm/test_counter.py_test_bigram_counts_seen_ngrams,0,[],[]
1891,5722,/test/unit/lm/test_counter.py_test_ngram_conditional_freqdist,0,[],[]
1892,5721,/test/unit/lm/test_counter.py_test_ngram_order_access_unigrams,0,[],[]
1893,5720,/test/unit/lm/test_counter.py_test_counter_len_changes_with_lookup,0,[],[]
1894,5719,/test/unit/lm/test_counter.py_test_N,0,[],[]
1895,5718,/test/unit/lm/test_counter.py_setup_class,0,[],[]
1896,5717,/test/unit/lm/test_vocabulary.py_test_len_is_constant,0,[],[]
1897,5716,/test/unit/lm/test_vocabulary.py_test_creation_with_counter,0,[],[]
1898,5715,/test/unit/lm/test_vocabulary.py_test_str,0,[],[]
1899,5714,/test/unit/lm/test_vocabulary.py_test_eqality,0,[],[]
1900,5713,/test/unit/lm/test_vocabulary.py_test_lookup_empty_str,0,[],[]
1901,5712,/test/unit/lm/test_vocabulary.py_test_lookup_int,0,[],[]
1902,5711,/test/unit/lm/test_vocabulary.py_test_lookup_None,0,[],[]
1903,5710,/test/unit/lm/test_vocabulary.py_test_lookup_recursive,0,[],[]
1904,5709,/test/unit/lm/test_vocabulary.py_test_lookup_empty_iterables,0,[],[]
1905,5708,/test/unit/lm/test_vocabulary.py_test_lookup_iterables,0,[],[]
1906,5707,/test/unit/lm/test_vocabulary.py_test_lookup,0,[],[]
1907,5706,/test/unit/lm/test_vocabulary.py_test_update_empty_vocab,0,[],[]
1908,5705,/test/unit/lm/test_vocabulary.py_test_vocab_iter_respects_cutoff,0,[],[]
1909,5724,/test/unit/lm/test_counter.py_test_bigram_counts_unseen_ngrams,0,[],[]
1910,5726,/test/unit/lm/test_counter.py_test_unigram_counts_completely_unseen_words,0,[],[]
1911,5747,/classify/decisiontree.py_classify,0,[],[]
1912,5727,/test/unit/lm/test_counter.py_setup_class,0,[],[]
1913,5746,/classify/decisiontree.py_labels,0,[],[]
1914,5745,/classify/decisiontree.py___init__,0,[],[]
1915,5744,/classify/textcat.py_demo,0,[],[]
1916,5743,/classify/textcat.py_guess_language,0,[],[]
1917,5742,/classify/textcat.py_lang_dists,0,[],[]
1918,5741,/classify/textcat.py_calc_dist,0,[],[]
1919,5740,/classify/textcat.py_profile,0,[],[]
1920,5739,/classify/textcat.py_remove_punctuation,0,[],[]
1921,5738,/classify/textcat.py___init__,0,[],[]
1922,5737,/classify/senna.py_tag_sents,0,[],[]
1923,5736,/classify/senna.py_tag,0,[],[]
1924,5735,/classify/senna.py__map,0,[],[]
1925,5734,/classify/senna.py_executable,0,[],[]
1926,5733,/classify/senna.py___init__,0,[],[]
1927,5732,/test/unit/lm/test_counter.py_test_train_on_mix,0,[],[]
1928,5731,/test/unit/lm/test_counter.py_test_train_on_bigrams,0,[],[]
1929,5730,/test/unit/lm/test_counter.py_test_train_on_illegal_sentences,0,[],[]
1930,5729,/test/unit/lm/test_counter.py_test_train_on_unigrams,0,[],[]
1931,5728,/test/unit/lm/test_counter.py_test_empty_inputs,0,[],[]
1932,5793,/classify/maxent.py___init__,0,[],[]
1933,5795,/classify/maxent.py_describe,0,[],[]
1934,5703,/test/unit/lm/test_vocabulary.py_test_membership_check_respects_cutoff,0,[],[]
1935,5863,/classify/scikitlearn.py_classify_many,0,[],[]
1936,5861,/classify/scikitlearn.py___init__,0,[],[]
1937,5860,/classify/tadm.py_encoding_demo,0,[],[]
1938,5859,/classify/tadm.py_names_demo,0,[],[]
1939,5858,/classify/tadm.py_call_tadm,0,[],[]
1940,5857,/classify/tadm.py_parse_tadm_weights,0,[],[]
1941,5856,/classify/tadm.py_write_tadm_file,0,[],[]
1942,5855,/classify/tadm.py_config_tadm,0,[],[]
1943,5854,/classify/svm.py___init__,0,[],[]
1944,5853,/classify/api.py_prob_classify_many,0,[],[]
1945,5852,/classify/api.py_classify_many,0,[],[]
1946,5851,/classify/api.py_prob_classify,0,[],[]
1947,5850,/classify/api.py_classify,0,[],[]
1948,5849,/classify/api.py_labels,0,[],[]
1949,5848,/classify/api.py_prob_classify_many,0,[],[]
1950,5847,/classify/api.py_classify_many,0,[],[]
1951,5846,/classify/api.py_prob_classify,0,[],[]
1952,5845,/classify/api.py_classify,0,[],[]
1953,5844,/classify/api.py_labels,0,[],[]
1954,5843,/classify/positivenaivebayes.py_demo,0,[],[]
1955,5862,/classify/scikitlearn.py___repr__,0,[],[]
1956,5864,/classify/scikitlearn.py_prob_classify_many,0,[],[]
1957,5841,/classify/megam.py_call_megam,0,[],[]
1958,5865,/classify/scikitlearn.py_labels,0,[],[]
1959,5884,/classify/weka.py__fmt_arff_val,0,[],[]
1960,5883,/classify/weka.py_data_section,0,[],[]
1961,5882,/classify/weka.py_header_section,0,[],[]
1962,5881,/classify/weka.py_from_train,0,[],[]
1963,5880,/classify/weka.py_write,0,[],[]
1964,5879,/classify/weka.py_labels,0,[],[]
1965,5878,/classify/weka.py_format,0,[],[]
1966,5877,/classify/weka.py___init__,0,[],[]
1967,5876,/classify/weka.py_train,0,[],[]
1968,5875,/classify/weka.py_parse_weka_output,0,[],[]
1969,5874,/classify/weka.py_parse_weka_distribution,0,[],[]
1970,5873,/classify/weka.py__classify_many,0,[],[]
1971,5872,/classify/weka.py_classify_many,0,[],[]
1972,5871,/classify/weka.py_prob_classify_many,0,[],[]
1973,5870,/classify/weka.py___init__,0,[],[]
1974,5869,/classify/weka.py__check_weka_version,0,[],[]
1975,5868,/classify/weka.py_config_weka,0,[],[]
1976,5867,/classify/scikitlearn.py__make_probdist,0,[],[]
1977,5866,/classify/scikitlearn.py_train,0,[],[]
1978,5842,/classify/positivenaivebayes.py_train,0,[],[]
1979,5840,/classify/megam.py__write_megam_features,0,[],[]
1980,5796,/classify/maxent.py_labels,0,[],[]
1981,5817,/classify/maxent.py_calculate_empirical_fcount,0,[],[]
1982,5815,/classify/maxent.py_train,0,[],[]
1983,5814,/classify/maxent.py_length,0,[],[]
1984,5813,/classify/maxent.py_labels,0,[],[]
1985,5812,/classify/maxent.py_describe,0,[],[]
1986,5811,/classify/maxent.py_encode,0,[],[]
1987,5810,/classify/maxent.py___init__,0,[],[]
1988,5809,/classify/maxent.py_train,0,[],[]
1989,5808,/classify/maxent.py_length,0,[],[]
1990,5807,/classify/maxent.py_describe,0,[],[]
1991,5806,/classify/maxent.py_labels,0,[],[]
1992,5805,/classify/maxent.py_encode,0,[],[]
1993,5804,/classify/maxent.py___init__,0,[],[]
1994,5803,/classify/maxent.py_describe,0,[],[]
1995,5802,/classify/maxent.py_length,0,[],[]
1996,5801,/classify/maxent.py_encode,0,[],[]
1997,5800,/classify/maxent.py_C,0,[],[]
1998,5799,/classify/maxent.py___init__,0,[],[]
1999,5798,/classify/maxent.py_train,0,[],[]
2000,5797,/classify/maxent.py_length,0,[],[]
2001,5816,/classify/maxent.py_train_maxent_classifier_with_gis,0,[],[]
2002,5818,/classify/maxent.py_calculate_estimated_fcount,0,[],[]
2003,5839,/classify/megam.py_parse_megam_weights,0,[],[]
2004,5819,/classify/maxent.py_train_maxent_classifier_with_iis,0,[],[]
2005,5838,/classify/megam.py_write_megam_file,0,[],[]
2006,5837,/classify/megam.py_config_megam,0,[],[]
2007,5836,/classify/util.py_check_megam_config,0,[],[]
2008,5835,/classify/util.py_wsd_demo,0,[],[]
2009,5834,/classify/util.py_partial_names_demo,0,[],[]
2010,5833,/classify/util.py_names_demo,0,[],[]
2011,5832,/classify/util.py_binary_names_demo_features,0,[],[]
2012,5831,/classify/util.py_names_demo_features,0,[],[]
2013,5830,/classify/util.py_check,0,[],[]
2014,5829,/classify/util.py___init__,0,[],[]
2015,5828,/classify/util.py_accuracy,0,[],[]
2016,5827,/classify/util.py_log_likelihood,0,[],[]
2017,5826,/classify/util.py_attested_labels,0,[],[]
2018,5825,/classify/util.py_lazy_func,0,[],[]
2019,5824,/classify/util.py_apply_features,0,[],[]
2020,5823,/classify/maxent.py_demo,0,[],[]
2021,5822,/classify/maxent.py_train,0,[],[]
2022,5821,/classify/maxent.py_calculate_deltas,0,[],[]
2023,5820,/classify/maxent.py_calculate_nfmap,0,[],[]
2024,5704,/test/unit/lm/test_vocabulary.py_test_vocab_len_respects_cutoff,0,[],[]
2025,5702,/test/unit/lm/test_vocabulary.py_test_counts_set_correctly,0,[],[]
2026,5519,/test/unit/test_seekable_unicode_stream_reader.py_teardown_module,0,[],[]
2027,5586,/test/unit/test_brill.py_test_brill_demo,0,[],[]
2028,5584,/test/unit/test_corpus_views.py_test_correct_length,0,[],[]
2029,5583,/test/unit/test_corpus_views.py_test_correct_values,0,[],[]
2030,5582,/test/unit/test_corpus_views.py_data,0,[],[]
2031,5581,/test/unit/test_cfg2chomsky.py_test_complex,0,[],[]
2032,5580,/test/unit/test_cfg2chomsky.py_test_simple,0,[],[]
2033,5579,/test/unit/test_tgrep.py_test_trailing_semicolon,0,[],[]
2034,5578,/test/unit/test_tgrep.py_test_multiple_conjs,0,[],[]
2035,5577,/test/unit/test_tgrep.py_test_labeled_nodes,0,[],[]
2036,5576,/test/unit/test_tgrep.py_test_tokenize_segmented_patterns,0,[],[]
2037,5575,/test/unit/test_tgrep.py_test_tokenize_node_labels,0,[],[]
2038,5574,/test/unit/test_tgrep.py_test_use_macros,0,[],[]
2039,5573,/test/unit/test_tgrep.py_test_examples,0,[],[]
2040,5572,/test/unit/test_tgrep.py_test_rel_precedence,0,[],[]
2041,5571,/test/unit/test_tgrep.py_tests_rel_indexed_children,0,[],[]
2042,5570,/test/unit/test_tgrep.py_test_rel_sister_nodes,0,[],[]
2043,5569,/test/unit/test_tgrep.py_test_comments,0,[],[]
2044,5568,/test/unit/test_tgrep.py_test_bad_operator,0,[],[]
2045,5567,/test/unit/test_tgrep.py_tests_rel_dominance,0,[],[]
2046,5566,/test/unit/test_tgrep.py_test_node_noleaves,0,[],[]
2047,5585,/test/unit/test_brill.py_test_pos_template,0,[],[]
2048,5587,/test/unit/test_util.py_everygram_input,0,[],[]
2049,5564,/test/unit/test_tgrep.py_test_node_regex_2,0,[],[]
2050,5588,/test/unit/test_util.py_test_everygrams_without_padding,0,[],[]
2051,5607,/test/unit/translate/test_stack_decoder.py_test_distortion_score_of_first_expansion,0,[],[]
2052,5606,/test/unit/translate/test_stack_decoder.py_test_distortion_score,0,[],[]
2053,5605,/test/unit/translate/test_stack_decoder.py_test_find_all_src_phrases,0,[],[]
2054,5604,/test/unit/translate/test_meteor.py_test_candidate_type_check,0,[],[]
2055,5603,/test/unit/translate/test_meteor.py_test_reference_type_check,0,[],[]
2056,5602,/test/unit/translate/test_meteor.py_test_meteor,0,[],[]
2057,5601,/test/unit/test_chunk.py_test_tag_pattern2re_pattern_quantifier,0,[],[]
2058,5600,/test/unit/test_rte_classify.py_test_rte_classification_with_megam,0,[],[]
2059,5599,/test/unit/test_rte_classify.py_test_rte_classification_without_megam,0,[],[]
2060,5598,/test/unit/test_rte_classify.py_test_feature_extractor_object,0,[],[]
2061,5597,/test/unit/test_rte_classify.py_test_rte_feature_extraction,0,[],[]
2062,5596,/test/unit/test_collocations.py_test_bigram5,0,[],[]
2063,5595,/test/unit/test_collocations.py_test_bigram3,0,[],[]
2064,5594,/test/unit/test_collocations.py_test_bigram2,0,[],[]
2065,5593,/test/unit/test_collocations.py_close_enough,0,[],[]
2066,5592,/test/unit/test_util.py_test_everygrams_pad_left,0,[],[]
2067,5591,/test/unit/test_util.py_test_everygrams_pad_right,0,[],[]
2068,5590,/test/unit/test_util.py_test_everygrams_min_len,0,[],[]
2069,5589,/test/unit/test_util.py_test_everygrams_max_len,0,[],[]
2070,5565,/test/unit/test_tgrep.py_test_node_tree_position,0,[],[]
2071,5563,/test/unit/test_tgrep.py_test_node_regex,0,[],[]
2072,5609,/test/unit/translate/test_stack_decoder.py_test_compute_future_costs_for_phrases_not_in_phrase_table,0,[],[]
2073,5540,/test/unit/test_corpora.py_test_parsed_sents,0,[],[]
2074,5538,/test/unit/test_corpora.py_test_words,0,[],[]
2075,5537,/test/unit/test_corpora.py_test_esp,0,[],[]
2076,5536,/test/unit/test_corpora.py_test_catalan,0,[],[]
2077,5535,/test/unit/test_corpora.py_test_tagged_words,0,[],[]
2078,5534,/test/unit/test_corpora.py_test_words,0,[],[]
2079,5533,/test/unit/test_corpora.py_test_polish_encoding,0,[],[]
2080,5532,/test/unit/test_corpora.py_test_raw_unicode,0,[],[]
2081,5531,/test/unit/test_corpora.py_test_words,0,[],[]
2082,5530,/test/unit/test_hmm.py_setup_module,0,[],[]
2083,5529,/test/unit/test_hmm.py_test_backward_probability,0,[],[]
2084,5528,/test/unit/test_hmm.py_test_forward_probability2,0,[],[]
2085,5527,/test/unit/test_hmm.py_test_forward_probability,0,[],[]
2086,5526,/test/unit/test_hmm.py__wikipedia_example_hmm,0,[],[]
2087,5525,/test/unit/test_senna.py_test_senna_ner_tagger,0,[],[]
2088,5524,/test/unit/test_senna.py_test_senna_chunk_tagger,0,[],[]
2089,5523,/test/unit/test_senna.py_test_senna_tagger,0,[],[]
2090,5522,/test/unit/test_senna.py_test_senna_pipeline,0,[],[]
2091,5521,/test/unit/test_tag.py_setup_module,0,[],[]
2092,5520,/test/unit/test_tag.py_test_basic,0,[],[]
2093,5539,/test/unit/test_corpora.py_test_sents,0,[],[]
2094,5541,/test/unit/test_corpora.py_test_sents,0,[],[]
2095,5562,/test/unit/test_tgrep.py_test_node_quoted,0,[],[]
2096,5542,/test/unit/test_corpora.py_test_parsed_sents,0,[],[]
2097,5561,/test/unit/test_tgrep.py_test_node_nocase,0,[],[]
2098,5560,/test/unit/test_tgrep.py_test_node_encoding,0,[],[]
2099,5559,/test/unit/test_tgrep.py_test_node_printing,0,[],[]
2100,5558,/test/unit/test_tgrep.py_test_node_simple,0,[],[]
2101,5557,/test/unit/test_tgrep.py_test_tokenize_macros,0,[],[]
2102,5556,/test/unit/test_tgrep.py_test_tokenize_nodenames,0,[],[]
2103,5555,/test/unit/test_tgrep.py_test_tokenize_quoting,0,[],[]
2104,5554,/test/unit/test_tgrep.py_test_tokenize_examples,0,[],[]
2105,5553,/test/unit/test_tgrep.py_test_tokenize_link_types,0,[],[]
2106,5552,/test/unit/test_tgrep.py_test_tokenize_encoding,0,[],[]
2107,5551,/test/unit/test_tgrep.py_test_tokenize_simple,0,[],[]
2108,5550,/test/unit/test_corpora.py_test_entries,0,[],[]
2109,5549,/test/unit/test_corpora.py_test_fileids,0,[],[]
2110,5548,/test/unit/test_corpora.py_test_category_words,0,[],[]
2111,5547,/test/unit/test_corpora.py_test_news_fileids,0,[],[]
2112,5546,/test/unit/test_corpora.py_test_categories,0,[],[]
2113,5545,/test/unit/test_corpora.py_test_tagged_words,0,[],[]
2114,5544,/test/unit/test_corpora.py_test_words,0,[],[]
2115,5543,/test/unit/test_corpora.py_test_fileids,0,[],[]
2116,5608,/test/unit/translate/test_stack_decoder.py_test_compute_future_costs,0,[],[]
2117,5610,/test/unit/translate/test_stack_decoder.py_create_fake_phrase_table,0,[],[]
2118,5701,/test/unit/lm/test_vocabulary.py_test_cutoff_setter_checks_value,0,[],[]
2119,5679,/test/unit/lm/test_models.py_wittenbell_trigram_model,0,[],[]
2120,5677,/test/unit/lm/test_models.py_test_laplace_bigram_entropy_perplexity,0,[],[]
2121,5676,/test/unit/lm/test_models.py_test_laplace_bigram_score,0,[],[]
2122,5675,/test/unit/lm/test_models.py_laplace_bigram_model,0,[],[]
2123,5674,/test/unit/lm/test_models.py_test_lidstone_trigram_score,0,[],[]
2124,5673,/test/unit/lm/test_models.py_lidstone_trigram_model,0,[],[]
2125,5672,/test/unit/lm/test_models.py_test_lidstone_entropy_perplexity,0,[],[]
2126,5671,/test/unit/lm/test_models.py_test_lidstone_bigram_score,0,[],[]
2127,5670,/test/unit/lm/test_models.py_lidstone_bigram_model,0,[],[]
2128,5669,/test/unit/lm/test_models.py_test_mle_trigram_scores,0,[],[]
2129,5668,/test/unit/lm/test_models.py_mle_trigram_model,0,[],[]
2130,5667,/test/unit/lm/test_models.py_test_mle_bigram_entropy_perplexity_unigrams,0,[],[]
2131,5666,/test/unit/lm/test_models.py_test_mle_bigram_entropy_perplexity_unseen,0,[],[]
2132,5665,/test/unit/lm/test_models.py_test_mle_bigram_entropy_perplexity_seen,0,[],[]
2133,5664,/test/unit/lm/test_models.py_test_mle_bigram_logscore_for_zero_score,0,[],[]
2134,5663,/test/unit/lm/test_models.py_test_mle_bigram_scores,0,[],[]
2135,5662,/test/unit/lm/test_models.py_mle_bigram_model,0,[],[]
2136,5661,/test/unit/lm/test_models.py_trigram_training_data,0,[],[]
2137,5660,/test/unit/lm/test_models.py_bigram_training_data,0,[],[]
2138,5659,/test/unit/lm/test_models.py_training_data,0,[],[]
2139,5678,/test/unit/lm/test_models.py_test_laplace_gamma,0,[],[]
2140,5680,/test/unit/lm/test_models.py_test_wittenbell_trigram_score,0,[],[]
2141,5657,/test/unit/translate/test_ibm_model.py_prob_t_a_given_s_mock,0,[],[]
2142,5681,/test/unit/lm/test_models.py_kneserney_trigram_model,0,[],[]
2143,5700,/test/unit/lm/test_vocabulary.py_test_unable_to_change_cutoff,0,[],[]
2144,5699,/test/unit/lm/test_vocabulary.py_test_cutoff_value_set_correctly,0,[],[]
2145,5698,/test/unit/lm/test_vocabulary.py_test_truthiness,0,[],[]
2146,5697,/test/unit/lm/test_vocabulary.py_setUpClass,0,[],[]
2147,5696,/test/unit/lm/test_preprocessing.py_test_padded_everygram_pipeline,0,[],[]
2148,5695,/test/unit/lm/test_models.py_test_generate_None_text_seed,0,[],[]
2149,5694,/test/unit/lm/test_models.py_test_generate_oov_text_seed,0,[],[]
2150,5693,/test/unit/lm/test_models.py_test_generate_with_text_seed,0,[],[]
2151,5692,/test/unit/lm/test_models.py_test_generate_cycle,0,[],[]
2152,5691,/test/unit/lm/test_models.py_test_generate_one_from_varied_context,0,[],[]
2153,5690,/test/unit/lm/test_models.py_test_generate_one_from_limiting_context,0,[],[]
2154,5689,/test/unit/lm/test_models.py_test_generate_one_no_context,0,[],[]
2155,5688,/test/unit/lm/test_models.py_test_sums_to_1,0,[],[]
2156,5687,/test/unit/lm/test_models.py_kneserney_bigram_model,0,[],[]
2157,5686,/test/unit/lm/test_models.py_test_stupid_backoff_trigram_score,0,[],[]
2158,5685,/test/unit/lm/test_models.py_stupid_backoff_trigram_model,0,[],[]
2159,5684,/test/unit/lm/test_models.py_test_absolute_discounting_trigram_score,0,[],[]
2160,5683,/test/unit/lm/test_models.py_absolute_discounting_trigram_model,0,[],[]
2161,5682,/test/unit/lm/test_models.py_test_kneserney_trigram_score,0,[],[]
2162,5658,/test/unit/lm/test_models.py_vocabulary,0,[],[]
2163,5656,/test/unit/translate/test_ibm_model.py_neighboring_mock,0,[],[]
2164,5611,/test/unit/translate/test_stack_decoder.py_setUp,0,[],[]
2165,5632,/test/unit/translate/test_bleu.py_test_length_one_hypothesis,0,[],[]
2166,5630,/test/unit/translate/test_bleu.py_test_case_where_n_is_bigger_than_hypothesis_length,0,[],[]
2167,5629,/test/unit/translate/test_bleu.py_test_partial_matches_hypothesis_longer_than_reference,0,[],[]
2168,5628,/test/unit/translate/test_bleu.py_test_full_matches,0,[],[]
2169,5627,/test/unit/translate/test_bleu.py_test_zero_matches,0,[],[]
2170,5626,/test/unit/translate/test_bleu.py_test_brevity_penalty,0,[],[]
2171,5625,/test/unit/translate/test_bleu.py_test_modified_precision,0,[],[]
2172,5624,/test/unit/translate/test_ibm5.py_test_set_uniform_vacancy_probabilities_of_non_domain_values,0,[],[]
2173,5623,/test/unit/translate/test_ibm5.py_test_set_uniform_vacancy_probabilities_of_max_displacements,0,[],[]
2174,5622,/test/unit/translate/test_stack_decoder.py_test_best_returns_none_when_stack_is_empty,0,[],[]
2175,5621,/test/unit/translate/test_stack_decoder.py_test_best_returns_the_best_hypothesis,0,[],[]
2176,5620,/test/unit/translate/test_stack_decoder.py_test_push_does_not_add_hypothesis_that_falls_below_beam_threshold,0,[],[]
2177,5619,/test/unit/translate/test_stack_decoder.py_test_push_removes_hypotheses_that_fall_below_beam_threshold,0,[],[]
2178,5618,/test/unit/translate/test_stack_decoder.py_test_push_bumps_off_worst_hypothesis_when_stack_is_full,0,[],[]
2179,5617,/test/unit/translate/test_stack_decoder.py_test_untranslated_spans_for_empty_hypothesis,0,[],[]
2180,5616,/test/unit/translate/test_stack_decoder.py_test_untranslated_spans,0,[],[]
2181,5615,/test/unit/translate/test_stack_decoder.py_test_translated_positions,0,[],[]
2182,5614,/test/unit/translate/test_stack_decoder.py_test_total_translated_words,0,[],[]
