nltk_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/downloader.py__table_mark,1.0,0,0,[],[]
/downloader.py__table_reprfunc,1.0,0,0,[],[]
/downloader.py__unzip_iter,1.0,0,0,[],[]
/downloader.py__update_index,1.0,0,0,[],[]
/downloader.py__update_table_status,1.0,0,0,[],[]
/downloader.py_about,1.0,0,0,[],[]
/downloader.py_clear_status_cache,1.0,0,0,[],[]
/downloader.py_collections,1.0,0,0,[],[]
/downloader.py_corpora,1.0,0,0,[],[]
/downloader.py_default_download_dir,1.0,0,0,[],[]
/downloader.py_destroy,1.0,0,0,[],[]
/downloader.py_download,1.0,0,0,[],[]
/downloader.py_download_gui,1.0,0,0,[],[]
/downloader.py_download_shell,1.0,0,0,[],[]
/downloader.py_fromxml,1.0,0,0,[],[]
/downloader.py_help,1.0,0,0,[],[]
/downloader.py_incr_download,1.0,0,0,[],[]
/downloader.py_index,1.0,0,0,[],[]
/downloader.py_info,1.0,0,0,[],[]
/downloader.py_is_installed,1.0,0,0,[],[]
/downloader.py_is_stale,1.0,0,0,[],[]
/downloader.py_list,1.0,0,0,[],[]
/downloader.py_mainloop,1.0,0,0,[],[]
/downloader.py_md5_hexdigest,1.0,0,0,[],[]
/downloader.py_models,1.0,0,0,[],[]
/downloader.py_packages,1.0,0,0,[],[]
/downloader.py_run,1.0,0,0,[],[]
/downloader.py_show,1.0,0,0,[],[]
/downloader.py_status,1.0,0,0,[],[]
/downloader.py_unzip,1.0,0,0,[],[]
/downloader.py_update,1.0,0,0,[],[]
/downloader.py_xmlinfo,1.0,0,0,[],[]
/draw/cfg.py___init__,1.0,0,0,[],[]
/draw/cfg.py__analyze,1.0,0,0,[],[]
/draw/cfg.py__analyze_line,1.0,0,0,[],[]
/draw/cfg.py__analyze_token,1.0,0,0,[],[]
/draw/cfg.py__apply,1.0,0,0,[],[]
/draw/cfg.py__cancel,1.0,0,0,[],[]
/draw/cfg.py__check_analyze,1.0,0,0,[],[]
/draw/cfg.py__clear_tags,1.0,0,0,[],[]
/draw/cfg.py__destroy,1.0,0,0,[],[]
/draw/cfg.py__help,1.0,0,0,[],[]
/draw/cfg.py__init_bindings,1.0,0,0,[],[]
/draw/cfg.py__init_buttons,1.0,0,0,[],[]
/draw/cfg.py__init_colortags,1.0,0,0,[],[]
/draw/cfg.py__init_grammar,1.0,0,0,[],[]
/draw/cfg.py__init_menubar,1.0,0,0,[],[]
/draw/cfg.py__init_nonterminal_tag,1.0,0,0,[],[]
/draw/cfg.py__init_prodframe,1.0,0,0,[],[]
/draw/cfg.py__init_startframe,1.0,0,0,[],[]
/draw/cfg.py__init_treelet,1.0,0,0,[],[]
/draw/cfg.py__init_workspace,1.0,0,0,[],[]
/draw/cfg.py__item_repr,1.0,0,0,[],[]
/draw/cfg.py__mark_error,1.0,0,0,[],[]
/draw/cfg.py__markproduction,1.0,0,0,[],[]
/draw/cfg.py__ok,1.0,0,0,[],[]
/draw/cfg.py__parse_productions,1.0,0,0,[],[]
/draw/cfg.py__replace_arrows,1.0,0,0,[],[]
/draw/cfg.py__reset,1.0,0,0,[],[]
/draw/cfg.py__selectprod_cb,1.0,0,0,[],[]
/draw/cfg.py_analyze_token,1.0,0,0,[],[]
/draw/cfg.py_cb,1.0,0,0,[],[]
/draw/cfg.py_cycle,1.0,0,0,[],[]
/draw/cfg.py_demo,1.0,0,0,[],[]
/draw/cfg.py_demo2,1.0,0,0,[],[]
/draw/cfg.py_demo3,1.0,0,0,[],[]
/draw/cfg.py_destroy,1.0,0,0,[],[]
/draw/cfg.py_enter,1.0,0,0,[],[]
/draw/cfg.py_leave,1.0,0,0,[],[]
/draw/cfg.py_mainloop,1.0,0,0,[],[]
/draw/cfg.py_reset_workspace,1.0,0,0,[],[]
/draw/cfg.py_workspace_markprod,1.0,0,0,[],[]
/draw/dispersion.py_dispersion_plot,1.0,0,0,[],[]
/draw/table.py___delitem__,1.0,0,0,[],[]
/draw/table.py___getitem__,1.0,0,0,[],[]
/draw/table.py___init__,1.0,0,0,[],[]
/draw/table.py___len__,1.0,0,0,[],[]
/draw/table.py___setitem__,1.0,0,0,[],[]
/draw/table.py__check_table_vs_mlb,1.0,0,0,[],[]
/draw/table.py__checkrow,1.0,0,0,[],[]
/draw/table.py__fill_table,1.0,0,0,[],[]
/draw/table.py__get_itemconfig,1.0,0,0,[],[]
/draw/table.py__pagesize,1.0,0,0,[],[]
/draw/table.py__resize_column,1.0,0,0,[],[]
/draw/table.py__resize_column_buttonrelease_cb,1.0,0,0,[],[]
/draw/table.py__resize_column_motion_cb,1.0,0,0,[],[]
/draw/table.py__restore_config_info,1.0,0,0,[],[]
/draw/table.py__save_config_info,1.0,0,0,[],[]
/draw/table.py__scroll,1.0,0,0,[],[]
/draw/table.py__select,1.0,0,0,[],[]
/draw/table.py__sort,1.0,0,0,[],[]
/draw/table.py_activate,1.0,0,0,[],[]
/draw/table.py_append,1.0,0,0,[],[]
/draw/table.py_bbox,1.0,0,0,[],[]
/draw/table.py_bind,1.0,0,0,[],[]
/draw/table.py_bind_to_columns,1.0,0,0,[],[]
/draw/table.py_bind_to_labels,1.0,0,0,[],[]
/draw/table.py_bind_to_listboxes,1.0,0,0,[],[]
/draw/table.py_clear,1.0,0,0,[],[]
/draw/table.py_column_index,1.0,0,0,[],[]
/draw/table.py_column_labels,1.0,0,0,[],[]
/draw/table.py_column_names,1.0,0,0,[],[]
/draw/table.py_columnconfigure,1.0,0,0,[],[]
/draw/table.py_configure,1.0,0,0,[],[]
/draw/table.py_curselection,1.0,0,0,[],[]
/draw/table.py_delete,1.0,0,0,[],[]
/draw/table.py_extend,1.0,0,0,[],[]
/draw/table.py_focus,1.0,0,0,[],[]
/draw/table.py_get,1.0,0,0,[],[]
/draw/table.py_grid,1.0,0,0,[],[]
/draw/table.py_hide_column,1.0,0,0,[],[]
/draw/table.py_index,1.0,0,0,[],[]
/draw/table.py_insert,1.0,0,0,[],[]
/draw/table.py_itemcget,1.0,0,0,[],[]
/draw/table.py_itemconfigure,1.0,0,0,[],[]
/draw/table.py_listboxes,1.0,0,0,[],[]
/draw/table.py_nearest,1.0,0,0,[],[]
/draw/table.py_pack,1.0,0,0,[],[]
/draw/table.py_rowconfigure,1.0,0,0,[],[]
/draw/table.py_scan_dragto,1.0,0,0,[],[]
/draw/table.py_scan_mark,1.0,0,0,[],[]
/draw/table.py_see,1.0,0,0,[],[]
/draw/table.py_select,1.0,0,0,[],[]
/draw/table.py_selected_row,1.0,0,0,[],[]
/draw/table.py_selection_anchor,1.0,0,0,[],[]
/draw/table.py_selection_clear,1.0,0,0,[],[]
/draw/table.py_selection_includes,1.0,0,0,[],[]
/draw/table.py_selection_set,1.0,0,0,[],[]
/draw/table.py_show_column,1.0,0,0,[],[]
/draw/table.py_size,1.0,0,0,[],[]
/draw/table.py_sort_by,1.0,0,0,[],[]
/draw/table.py_yview,1.0,0,0,[],[]
/draw/table.py_yview_moveto,1.0,0,0,[],[]
/draw/table.py_yview_scroll,1.0,0,0,[],[]
/draw/tree.py___getitem__,1.0,0,0,[],[]
/draw/tree.py___init__,1.0,0,0,[],[]
/draw/tree.py___repr__,1.0,0,0,[],[]
/draw/tree.py___setitem__,1.0,0,0,[],[]
/draw/tree.py__init_menubar,1.0,0,0,[],[]
/draw/tree.py__layout,1.0,0,0,[],[]
/draw/tree.py__maintain_order,1.0,0,0,[],[]
/draw/tree.py__maintain_order_horizontal,1.0,0,0,[],[]
/draw/tree.py__maintain_order_vertical,1.0,0,0,[],[]
/draw/tree.py__make_collapsed_trees,1.0,0,0,[],[]
/draw/tree.py__make_expanded_tree,1.0,0,0,[],[]
/draw/tree.py__manage,1.0,0,0,[],[]
/draw/tree.py__manage_horizontal,1.0,0,0,[],[]
/draw/tree.py__manage_vertical,1.0,0,0,[],[]
/draw/tree.py__node_bottom,1.0,0,0,[],[]
/draw/tree.py__subtree_top,1.0,0,0,[],[]
/draw/tree.py__tags,1.0,0,0,[],[]
/draw/tree.py__tree_to_treeseg,1.0,0,0,[],[]
/draw/tree.py__update,1.0,0,0,[],[]
/draw/tree.py_bind_click_leaves,1.0,0,0,[],[]
/draw/tree.py_bind_click_nodes,1.0,0,0,[],[]
/draw/tree.py_bind_click_trees,1.0,0,0,[],[]
/draw/tree.py_bind_drag_leaves,1.0,0,0,[],[]
/draw/tree.py_bind_drag_nodes,1.0,0,0,[],[]
/draw/tree.py_bind_drag_trees,1.0,0,0,[],[]
/draw/tree.py_boxit,1.0,0,0,[],[]
/draw/tree.py_collapsed_tree,1.0,0,0,[],[]
/draw/tree.py_color,1.0,0,0,[],[]
/draw/tree.py_color2,1.0,0,0,[],[]
/draw/tree.py_demo,1.0,0,0,[],[]
/draw/tree.py_destroy,1.0,0,0,[],[]
/draw/tree.py_draw_trees,1.0,0,0,[],[]
/draw/tree.py_expanded_tree,1.0,0,0,[],[]
/draw/tree.py_fill,1.0,0,0,[],[]
/draw/tree.py_insert_child,1.0,0,0,[],[]
/draw/tree.py_label,1.0,0,0,[],[]
/draw/tree.py_mainloop,1.0,0,0,[],[]
/draw/tree.py_orientswitch,1.0,0,0,[],[]
/draw/tree.py_ovalit,1.0,0,0,[],[]
/draw/tree.py_remove_child,1.0,0,0,[],[]
/draw/tree.py_replace_child,1.0,0,0,[],[]
/draw/tree.py_resize,1.0,0,0,[],[]
/draw/tree.py_set_label,1.0,0,0,[],[]
/draw/tree.py_subtrees,1.0,0,0,[],[]
/draw/tree.py_toggle_collapsed,1.0,0,0,[],[]
/draw/tree.py_tree_to_treesegment,1.0,0,0,[],[]
/draw/util.py___click,1.0,0,0,[],[]
/draw/util.py___drag,1.0,0,0,[],[]
/draw/util.py___getitem__,1.0,0,0,[],[]
/draw/util.py___init__,1.0,0,0,[],[]
/draw/util.py___motion_cb,1.0,0,0,[],[]
/draw/util.py___press_cb,1.0,0,0,[],[]
/draw/util.py___release_cb,1.0,0,0,[],[]
/draw/util.py___repr__,1.0,0,0,[],[]
/draw/util.py___setitem__,1.0,0,0,[],[]
/draw/util.py___start_drag,1.0,0,0,[],[]
/draw/util.py__add_child_widget,1.0,0,0,[],[]
/draw/util.py__adjust_scrollregion,1.0,0,0,[],[]
/draw/util.py__apply,1.0,0,0,[],[]
/draw/util.py__buttonpress,1.0,0,0,[],[]
/draw/util.py__cancel,1.0,0,0,[],[]
/draw/util.py__destroy,1.0,0,0,[],[]
/draw/util.py__find_room,1.0,0,0,[],[]
/draw/util.py__fire_callback,1.0,0,0,[],[]
/draw/util.py__init_colortags,1.0,0,0,[],[]
/draw/util.py__init_itemframe,1.0,0,0,[],[]
/draw/util.py__init_menubar,1.0,0,0,[],[]
/draw/util.py__item_repr,1.0,0,0,[],[]
/draw/util.py__keypress,1.0,0,0,[],[]
/draw/util.py__manage,1.0,0,0,[],[]
/draw/util.py__ok,1.0,0,0,[],[]
/draw/util.py__remove_child_widget,1.0,0,0,[],[]
/draw/util.py__reset,1.0,0,0,[],[]
/draw/util.py__tags,1.0,0,0,[],[]
/draw/util.py__update,1.0,0,0,[],[]
/draw/util.py__xalign,1.0,0,0,[],[]
/draw/util.py__yalign,1.0,0,0,[],[]
/draw/util.py_add,1.0,0,0,[],[]
/draw/util.py_add_callback,1.0,0,0,[],[]
/draw/util.py_add_child,1.0,0,0,[],[]
/draw/util.py_add_widget,1.0,0,0,[],[]
/draw/util.py_bbox,1.0,0,0,[],[]
/draw/util.py_bind_click,1.0,0,0,[],[]
/draw/util.py_bind_drag,1.0,0,0,[],[]
/draw/util.py_canvas,1.0,0,0,[],[]
/draw/util.py_child,1.0,0,0,[],[]
/draw/util.py_child_widgets,1.0,0,0,[],[]
/draw/util.py_color,1.0,0,0,[],[]
/draw/util.py_demo,1.0,0,0,[],[]
/draw/util.py_destroy,1.0,0,0,[],[]
/draw/util.py_destroy_widget,1.0,0,0,[],[]
/draw/util.py_fill,1.0,0,0,[],[]
/draw/util.py_find_dimentions,1.0,0,0,[],[]
/draw/util.py_focus,1.0,0,0,[],[]
/draw/util.py_get,1.0,0,0,[],[]
/draw/util.py_grid,1.0,0,0,[],[]
/draw/util.py_height,1.0,0,0,[],[]
/draw/util.py_hidden,1.0,0,0,[],[]
/draw/util.py_hide,1.0,0,0,[],[]
/draw/util.py_insert_child,1.0,0,0,[],[]
/draw/util.py_mainloop,1.0,0,0,[],[]
/draw/util.py_manage,1.0,0,0,[],[]
/draw/util.py_mark,1.0,0,0,[],[]
/draw/util.py_markonly,1.0,0,0,[],[]
/draw/util.py_move,1.0,0,0,[],[]
/draw/util.py_moveto,1.0,0,0,[],[]
/draw/util.py_pack,1.0,0,0,[],[]
/draw/util.py_parent,1.0,0,0,[],[]
/draw/util.py_print_to_file,1.0,0,0,[],[]
/draw/util.py_remove,1.0,0,0,[],[]
/draw/util.py_remove_callback,1.0,0,0,[],[]
/draw/util.py_remove_child,1.0,0,0,[],[]
/draw/util.py_remove_widget,1.0,0,0,[],[]
/draw/util.py_replace_child,1.0,0,0,[],[]
/draw/util.py_scrollregion,1.0,0,0,[],[]
/draw/util.py_set,1.0,0,0,[],[]
/draw/util.py_set_child,1.0,0,0,[],[]
/draw/util.py_set_height,1.0,0,0,[],[]
/draw/util.py_set_symbol,1.0,0,0,[],[]
/draw/util.py_set_text,1.0,0,0,[],[]
/draw/util.py_set_width,1.0,0,0,[],[]
/draw/util.py_show,1.0,0,0,[],[]
/draw/util.py_symbol,1.0,0,0,[],[]
/draw/util.py_symbolsheet,1.0,0,0,[],[]
/draw/util.py_tags,1.0,0,0,[],[]
/draw/util.py_text,1.0,0,0,[],[]
/draw/util.py_unbind_click,1.0,0,0,[],[]
/draw/util.py_unbind_drag,1.0,0,0,[],[]
/draw/util.py_unmark,1.0,0,0,[],[]
/draw/util.py_update,1.0,0,0,[],[]
/draw/util.py_view,1.0,0,0,[],[]
/draw/util.py_width,1.0,0,0,[],[]
/featstruct.py___contains__,1.0,0,0,[],[]
/featstruct.py___deepcopy__,1.0,0,0,[],[]
/featstruct.py___delitem__,1.0,0,0,[],[]
/featstruct.py___eq__,1.0,0,0,[],[]
/featstruct.py___getitem__,1.0,0,0,[],[]
/featstruct.py___hash__,1.0,0,0,[],[]
/featstruct.py___init__,1.0,0,0,[],[]
/featstruct.py___lt__,1.0,0,0,[],[]
/featstruct.py___ne__,1.0,0,0,[],[]
/featstruct.py___new__,1.0,0,0,[],[]
/featstruct.py___repr__,1.0,0,0,[],[]
/featstruct.py___setitem__,1.0,0,0,[],[]
/featstruct.py___str__,1.0,0,0,[],[]
/featstruct.py__apply_forwards,1.0,0,0,[],[]
/featstruct.py__apply_forwards_to_bindings,1.0,0,0,[],[]
/featstruct.py__calculate_hashvalue,1.0,0,0,[],[]
/featstruct.py__check_frozen,1.0,0,0,[],[]
/featstruct.py__default_fs_class,1.0,0,0,[],[]
/featstruct.py__destructively_unify,1.0,0,0,[],[]
/featstruct.py__equal,1.0,0,0,[],[]
/featstruct.py__error,1.0,0,0,[],[]
/featstruct.py__finalize,1.0,0,0,[],[]
/featstruct.py__find_reentrances,1.0,0,0,[],[]
/featstruct.py__flatten,1.0,0,0,[],[]
/featstruct.py__freeze,1.0,0,0,[],[]
/featstruct.py__is_mapping,1.0,0,0,[],[]
/featstruct.py__is_sequence,1.0,0,0,[],[]
/featstruct.py__items,1.0,0,0,[],[]
/featstruct.py__keys,1.0,0,0,[],[]
/featstruct.py__read_partial,1.0,0,0,[],[]
/featstruct.py__read_partial_featdict,1.0,0,0,[],[]
/featstruct.py__read_partial_featlist,1.0,0,0,[],[]
/featstruct.py__read_seq_value,1.0,0,0,[],[]
/featstruct.py__read_value,1.0,0,0,[],[]
/featstruct.py__remove_variables,1.0,0,0,[],[]
/featstruct.py__rename_variable,1.0,0,0,[],[]
/featstruct.py__rename_variables,1.0,0,0,[],[]
/featstruct.py__repr,1.0,0,0,[],[]
/featstruct.py__resolve_aliases,1.0,0,0,[],[]
/featstruct.py__retract_bindings,1.0,0,0,[],[]
/featstruct.py__str,1.0,0,0,[],[]
/featstruct.py__substitute_bindings,1.0,0,0,[],[]
/featstruct.py__trace_unify_fail,1.0,0,0,[],[]
/featstruct.py__trace_unify_identity,1.0,0,0,[],[]
/featstruct.py__trace_unify_start,1.0,0,0,[],[]
/featstruct.py__trace_unify_succeed,1.0,0,0,[],[]
/featstruct.py__trace_valrepr,1.0,0,0,[],[]
/featstruct.py__unify_feature_values,1.0,0,0,[],[]
/featstruct.py__values,1.0,0,0,[],[]
/featstruct.py__variables,1.0,0,0,[],[]
/featstruct.py__walk,1.0,0,0,[],[]
/featstruct.py_add_conflict,1.0,0,0,[],[]
/featstruct.py_conflicts,1.0,0,0,[],[]
/featstruct.py_copy,1.0,0,0,[],[]
/featstruct.py_cyclic,1.0,0,0,[],[]
/featstruct.py_default,1.0,0,0,[],[]
/featstruct.py_demo,1.0,0,0,[],[]
/featstruct.py_display,1.0,0,0,[],[]
/featstruct.py_display_unification,1.0,0,0,[],[]
/featstruct.py_equal_values,1.0,0,0,[],[]
/featstruct.py_find_variables,1.0,0,0,[],[]
/featstruct.py_freeze,1.0,0,0,[],[]
/featstruct.py_fromstring,1.0,0,0,[],[]
/featstruct.py_frozen,1.0,0,0,[],[]
/featstruct.py_get,1.0,0,0,[],[]
/featstruct.py_has_key,1.0,0,0,[],[]
/featstruct.py_interactive_demo,1.0,0,0,[],[]
/featstruct.py_list_fstructs,1.0,0,0,[],[]
/featstruct.py_name,1.0,0,0,[],[]
/featstruct.py_read_app_value,1.0,0,0,[],[]
/featstruct.py_read_fstruct_value,1.0,0,0,[],[]
/featstruct.py_read_int_value,1.0,0,0,[],[]
/featstruct.py_read_logic_value,1.0,0,0,[],[]
/featstruct.py_read_partial,1.0,0,0,[],[]
/featstruct.py_read_set_value,1.0,0,0,[],[]
/featstruct.py_read_str_value,1.0,0,0,[],[]
/featstruct.py_read_sym_value,1.0,0,0,[],[]
/featstruct.py_read_tuple_value,1.0,0,0,[],[]
/featstruct.py_read_value,1.0,0,0,[],[]
/featstruct.py_read_var_value,1.0,0,0,[],[]
/featstruct.py_remove_variables,1.0,0,0,[],[]
/featstruct.py_rename_variables,1.0,0,0,[],[]
/featstruct.py_retract_bindings,1.0,0,0,[],[]
/featstruct.py_subst,1.0,0,0,[],[]
/featstruct.py_substitute_bindings,1.0,0,0,[],[]
/featstruct.py_subsumes,1.0,0,0,[],[]
/featstruct.py_unify,1.0,0,0,[],[]
/featstruct.py_unify_base_values,1.0,0,0,[],[]
/featstruct.py_update,1.0,0,0,[],[]
/featstruct.py_variables,1.0,0,0,[],[]
/featstruct.py_walk,1.0,0,0,[],[]
/featstruct.py_wrapped,1.0,0,0,[],[]
/grammar.py___contains__,1.0,0,0,[],[]
/grammar.py___div__,1.0,0,0,[],[]
/grammar.py___eq__,1.0,0,0,[],[]
/grammar.py___hash__,1.0,0,0,[],[]
/grammar.py___init__,1.0,0,0,[],[]
/grammar.py___len__,1.0,0,0,[],[]
/grammar.py___lt__,1.0,0,0,[],[]
/grammar.py___ne__,1.0,0,0,[],[]
/grammar.py___repr__,1.0,0,0,[],[]
/grammar.py___str__,1.0,0,0,[],[]
/grammar.py___truediv__,1.0,0,0,[],[]
/grammar.py__calculate_grammar_forms,1.0,0,0,[],[]
/grammar.py__calculate_indexes,1.0,0,0,[],[]
/grammar.py__calculate_leftcorners,1.0,0,0,[],[]
/grammar.py__get_type_if_possible,1.0,0,0,[],[]
/grammar.py__read_cfg_production,1.0,0,0,[],[]
/grammar.py__read_dependency_production,1.0,0,0,[],[]
/grammar.py__read_fcfg_production,1.0,0,0,[],[]
/grammar.py__read_pcfg_production,1.0,0,0,[],[]
/grammar.py__read_production,1.0,0,0,[],[]
/grammar.py_binarize,1.0,0,0,[],[]
/grammar.py_cfg_demo,1.0,0,0,[],[]
/grammar.py_check_coverage,1.0,0,0,[],[]
/grammar.py_chomsky_normal_form,1.0,0,0,[],[]
/grammar.py_contains,1.0,0,0,[],[]
/grammar.py_demo,1.0,0,0,[],[]
/grammar.py_dg_demo,1.0,0,0,[],[]
/grammar.py_eliminate_start,1.0,0,0,[],[]
/grammar.py_fcfg_demo,1.0,0,0,[],[]
/grammar.py_fromstring,1.0,0,0,[],[]
/grammar.py_induce_pcfg,1.0,0,0,[],[]
/grammar.py_is_binarised,1.0,0,0,[],[]
/grammar.py_is_chomsky_normal_form,1.0,0,0,[],[]
/grammar.py_is_flexible_chomsky_normal_form,1.0,0,0,[],[]
/grammar.py_is_leftcorner,1.0,0,0,[],[]
/grammar.py_is_lexical,1.0,0,0,[],[]
/grammar.py_is_nonempty,1.0,0,0,[],[]
/grammar.py_is_nonlexical,1.0,0,0,[],[]
/grammar.py_is_nonterminal,1.0,0,0,[],[]
/grammar.py_is_terminal,1.0,0,0,[],[]
/grammar.py_leftcorner_parents,1.0,0,0,[],[]
/grammar.py_leftcorners,1.0,0,0,[],[]
/grammar.py_lhs,1.0,0,0,[],[]
/grammar.py_max_len,1.0,0,0,[],[]
/grammar.py_min_len,1.0,0,0,[],[]
/grammar.py_nonterminals,1.0,0,0,[],[]
/grammar.py_pcfg_demo,1.0,0,0,[],[]
/grammar.py_productions,1.0,0,0,[],[]
/grammar.py_read_grammar,1.0,0,0,[],[]
/grammar.py_remove_unitary_rules,1.0,0,0,[],[]
/grammar.py_rhs,1.0,0,0,[],[]
/grammar.py_sdg_demo,1.0,0,0,[],[]
/grammar.py_standard_nonterm_parser,1.0,0,0,[],[]
/grammar.py_start,1.0,0,0,[],[]
/grammar.py_symbol,1.0,0,0,[],[]
/help.py__format_tagset,1.0,0,0,[],[]
/help.py__print_entries,1.0,0,0,[],[]
/help.py_brown_tagset,1.0,0,0,[],[]
/help.py_claws5_tagset,1.0,0,0,[],[]
/help.py_upenn_tagset,1.0,0,0,[],[]
/inference/api.py___init__,1.0,0,0,[],[]
/inference/api.py__build_model,1.0,0,0,[],[]
/inference/api.py__decorate_model,1.0,0,0,[],[]
/inference/api.py__prove,1.0,0,0,[],[]
/inference/api.py_add_assumptions,1.0,0,0,[],[]
/inference/api.py_assumptions,1.0,0,0,[],[]
/inference/api.py_build_model,1.0,0,0,[],[]
/inference/api.py_decorate_proof,1.0,0,0,[],[]
/inference/api.py_get_model_builder,1.0,0,0,[],[]
/inference/api.py_get_prover,1.0,0,0,[],[]
/inference/api.py_goal,1.0,0,0,[],[]
/inference/api.py_model,1.0,0,0,[],[]
/inference/api.py_print_assumptions,1.0,0,0,[],[]
/inference/api.py_proof,1.0,0,0,[],[]
/inference/api.py_prove,1.0,0,0,[],[]
/inference/api.py_result,1.0,0,0,[],[]
/inference/api.py_retract_assumptions,1.0,0,0,[],[]
/inference/api.py_run,1.0,0,0,[],[]
/inference/discourse.py___init__,1.0,0,0,[],[]
/inference/discourse.py__check_consistency,1.0,0,0,[],[]
/inference/discourse.py__construct_readings,1.0,0,0,[],[]
/inference/discourse.py__construct_threads,1.0,0,0,[],[]
/inference/discourse.py__get_readings,1.0,0,0,[],[]
/inference/discourse.py__show_readings,1.0,0,0,[],[]
/inference/discourse.py__show_threads,1.0,0,0,[],[]
/inference/discourse.py_add_background,1.0,0,0,[],[]
/inference/discourse.py_add_sentence,1.0,0,0,[],[]
/inference/discourse.py_background,1.0,0,0,[],[]
/inference/discourse.py_combine_readings,1.0,0,0,[],[]
/inference/discourse.py_demo,1.0,0,0,[],[]
/inference/discourse.py_discourse_demo,1.0,0,0,[],[]
/inference/discourse.py_drt_discourse_demo,1.0,0,0,[],[]
/inference/discourse.py_expand_threads,1.0,0,0,[],[]
/inference/discourse.py_grammar,1.0,0,0,[],[]
/inference/discourse.py_load_fol,1.0,0,0,[],[]
/inference/discourse.py_models,1.0,0,0,[],[]
/inference/discourse.py_multiply,1.0,0,0,[],[]
/inference/discourse.py_parse_to_readings,1.0,0,0,[],[]
/inference/discourse.py_process_thread,1.0,0,0,[],[]
/inference/discourse.py_readings,1.0,0,0,[],[]
/inference/discourse.py_retract_sentence,1.0,0,0,[],[]
/inference/discourse.py_sentences,1.0,0,0,[],[]
/inference/discourse.py_spacer,1.0,0,0,[],[]
/inference/discourse.py_to_fol,1.0,0,0,[],[]
/inference/mace.py___init__,1.0,0,0,[],[]
/inference/mace.py__build_model,1.0,0,0,[],[]
/inference/mace.py__call_interpformat,1.0,0,0,[],[]
/inference/mace.py__call_mace4,1.0,0,0,[],[]
/inference/mace.py__convert2val,1.0,0,0,[],[]
/inference/mace.py__decorate_model,1.0,0,0,[],[]
/inference/mace.py__make_model_var,1.0,0,0,[],[]
/inference/mace.py__make_relation_set,1.0,0,0,[],[]
/inference/mace.py__make_relation_tuple,1.0,0,0,[],[]
/inference/mace.py__transform_output,1.0,0,0,[],[]
/inference/mace.py_decode_result,1.0,0,0,[],[]
/inference/mace.py_demo,1.0,0,0,[],[]
/inference/mace.py_spacer,1.0,0,0,[],[]
/inference/mace.py_test_build_model,1.0,0,0,[],[]
/inference/mace.py_test_make_relation_set,1.0,0,0,[],[]
/inference/mace.py_test_model_found,1.0,0,0,[],[]
/inference/mace.py_test_transform_output,1.0,0,0,[],[]
/inference/mace.py_valuation,1.0,0,0,[],[]
/inference/nonmonotonic.py___getitem__,1.0,0,0,[],[]
/inference/nonmonotonic.py___init__,1.0,0,0,[],[]
/inference/nonmonotonic.py___repr__,1.0,0,0,[],[]
/inference/nonmonotonic.py___str__,1.0,0,0,[],[]
/inference/nonmonotonic.py__make_antecedent,1.0,0,0,[],[]
/inference/nonmonotonic.py__make_predicate_dict,1.0,0,0,[],[]
/inference/nonmonotonic.py__make_unique_signature,1.0,0,0,[],[]
/inference/nonmonotonic.py__map_predicates,1.0,0,0,[],[]
/inference/nonmonotonic.py_append_prop,1.0,0,0,[],[]
/inference/nonmonotonic.py_append_sig,1.0,0,0,[],[]
/inference/nonmonotonic.py_assumptions,1.0,0,0,[],[]
/inference/nonmonotonic.py_closed_domain_demo,1.0,0,0,[],[]
/inference/nonmonotonic.py_closed_world_demo,1.0,0,0,[],[]
/inference/nonmonotonic.py_combination_prover_demo,1.0,0,0,[],[]
/inference/nonmonotonic.py_default_reasoning_demo,1.0,0,0,[],[]
/inference/nonmonotonic.py_demo,1.0,0,0,[],[]
/inference/nonmonotonic.py_get_domain,1.0,0,0,[],[]
/inference/nonmonotonic.py_goal,1.0,0,0,[],[]
/inference/nonmonotonic.py_print_proof,1.0,0,0,[],[]
/inference/nonmonotonic.py_unique_names_demo,0.0,3,0,['goal' 'assumptions' 'prove'],[]
/inference/nonmonotonic.py_validate_sig_len,1.0,0,0,[],[]
/inference/prover9.py___init__,1.0,0,0,[],[]
/inference/prover9.py__call,1.0,0,0,[],[]
/inference/prover9.py__call_prooftrans,1.0,0,0,[],[]
/inference/prover9.py__call_prover9,1.0,0,0,[],[]
/inference/prover9.py__convert_to_prover9,1.0,0,0,[],[]
/inference/prover9.py__find_binary,1.0,0,0,[],[]
/inference/prover9.py__prove,1.0,0,0,[],[]
/inference/prover9.py_binary_locations,1.0,0,0,[],[]
/inference/prover9.py_config_prover9,1.0,0,0,[],[]
/inference/prover9.py_convert_to_prover9,1.0,0,0,[],[]
/inference/prover9.py_decorate_proof,1.0,0,0,[],[]
/inference/prover9.py_demo,1.0,0,0,[],[]
/inference/prover9.py_print_assumptions,1.0,0,0,[],[]
/inference/prover9.py_prover9_input,1.0,0,0,[],[]
/inference/prover9.py_spacer,1.0,0,0,[],[]
/inference/prover9.py_test_config,1.0,0,0,[],[]
/inference/prover9.py_test_convert_to_prover9,1.0,0,0,[],[]
/inference/prover9.py_test_prove,1.0,0,0,[],[]
/inference/resolution.py___add__,1.0,0,0,[],[]
/inference/resolution.py___contains__,1.0,0,0,[],[]
